Empenho;Tipo;Data;CPF/CNPJ;Valor Anulado;Valor Empenhado;Valor Liquidado;Valor Pago;Natureza;Proc. Licitatório;Modalidade;Ano_Empenho;Empenho Líquido
9961,0;OR;25/08/2023;05.825.127/0001-63;0,0;405,0;405,0;405,0;3.3.90.30.07;000066/23;PREGÃO PRESENCIAL;2023;405,0
9962,0;OR;25/08/2023;05.825.127/0001-63;0,0;315,0;315,0;315,0;3.3.90.30.07;000066/23;PREGÃO PRESENCIAL;2023;315,0
9963,0;OR;25/08/2023;05.825.127/0001-63;0,0;405,0;405,0;405,0;3.3.90.30.07;000066/23;PREGÃO PRESENCIAL;2023;405,0
9964,0;OR;25/08/2023;05.825.127/0001-63;0,0;1080,0;1080,0;1080,0;3.3.90.30.07;000066/23;PREGÃO PRESENCIAL;2023;1080,0
9965,0;OR;25/08/2023;05.825.127/0001-63;0,0;3960,0;3960,0;3960,0;3.3.90.30.07;000066/23;PREGÃO PRESENCIAL;2023;3960,0
9966,0;OR;25/08/2023;05.825.127/0001-63;0,0;405,0;405,0;405,0;3.3.90.30.07;000066/23;PREGÃO PRESENCIAL;2023;405,0
9970,0;OR;28/08/2023;28.075.966/0001-07;0,0;2833,5;2833,5;0,0;3.3.90.30.16;000091/22;PREGÃO PRESENCIAL;2023;2833,5
9971,0;OR;28/08/2023;28.075.966/0001-07;0,0;3645,77;3645,77;0,0;3.3.90.30.16;000091/22;PREGÃO PRESENCIAL;2023;3645,77
9972,0;OR;28/08/2023;14.842.543/0001-60;0,0;920,0;920,0;0,0;3.3.90.30.04;000022/23;PREGÃO PRESENCIAL;2023;920,0
9973,0;OR;28/08/2023;14.842.543/0001-60;0,0;520,82;520,82;520,82;3.3.90.30.07;000084/22;PREGÃO PRESENCIAL;2023;520,82
9974,0;OR;28/08/2023;14.842.543/0001-60;0,0;460,0;460,0;0,0;3.3.90.30.04;000022/23;PREGÃO PRESENCIAL;2023;460,0
9975,0;OR;28/08/2023;14.842.543/0001-60;0,0;570,0;570,0;0,0;3.3.90.32.03;000068/23;PREGÃO PRESENCIAL;2023;570,0
9976,0;OR;28/08/2023;14.842.543/0001-60;0,0;920,0;920,0;0,0;3.3.90.30.04;000022/23;PREGÃO PRESENCIAL;2023;920,0
9977,0;OR;28/08/2023;14.842.543/0001-60;0,0;258,8;258,8;0,0;3.3.90.30.07;000054/23;PREGÃO PRESENCIAL;2023;258,8
9978,0;OR;28/08/2023;14.842.543/0001-60;0,0;517,6;517,6;0,0;3.3.90.30.07;000054/23;PREGÃO PRESENCIAL;2023;517,6
9979,0;OR;28/08/2023;14.842.543/0001-60;0,0;760,0;760,0;0,0;3.3.90.32.03;000068/23;PREGÃO PRESENCIAL;2023;760,0
9980,0;OR;28/08/2023;14.842.543/0001-60;0,0;194,1;194,1;0,0;3.3.90.30.07;000054/23;PREGÃO PRESENCIAL;2023;194,1
9981,0;OR;28/08/2023;14.842.543/0001-60;0,0;905,8;905,8;0,0;3.3.90.30.07;000054/23;PREGÃO PRESENCIAL;2023;905,8
9982,0;OR;28/08/2023;14.842.543/0001-60;0,0;517,6;517,6;0,0;3.3.90.30.07;000054/23;PREGÃO PRESENCIAL;2023;517,6
9983,0;OR;28/08/2023;14.842.543/0001-60;0,0;905,8;905,8;0,0;3.3.90.30.07;000054/23;PREGÃO PRESENCIAL;2023;905,8
9984,0;OR;28/08/2023;34.752.157/0001-95;0,0;3000,0;3000,0;0,0;3.3.90.30.01;000096/22;PREGÃO PRESENCIAL;2023;3000,0
9985,0;OR;28/08/2023;58.302.506/0001-35;0,0;385,0;385,0;385,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;385,0
9986,0;OR;28/08/2023;14.842.543/0001-60;0,0;950,0;950,0;0,0;3.3.90.32.03;000068/23;PREGÃO PRESENCIAL;2023;950,0
9990,0;OR;28/08/2023;58.302.506/0001-35;0,0;770,0;770,0;770,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;770,0
9992,0;OR;28/08/2023;58.302.506/0001-35;0,0;3850,0;3850,0;3850,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;3850,0
9993,0;OR;28/08/2023;58.302.506/0001-35;0,0;1925,0;1925,0;1925,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;1925,0
9994,0;OR;28/08/2023;14.842.543/0001-60;0,0;950,0;950,0;0,0;3.3.90.32.03;000068/23;PREGÃO PRESENCIAL;2023;950,0
9995,0;OR;28/08/2023;30.725.878/0001-55;0,0;1650,0;1650,0;1650,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;1650,0
9996,0;OR;28/08/2023;30.725.878/0001-55;0,0;825,0;825,0;825,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;825,0
9997,0;OR;28/08/2023;30.725.878/0001-55;0,0;330,0;330,0;330,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;330,0
9998,0;OR;28/08/2023;30.725.878/0001-55;0,0;165,0;165,0;165,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;165,0
9999,0;OR;28/08/2023;30.725.878/0001-55;0,0;330,0;330,0;330,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;330,0
10001,0;OR;28/08/2023;28.075.966/0001-07;0,0;3400,2;3400,2;0,0;3.3.90.30.16;000091/22;PREGÃO PRESENCIAL;2023;3400,2
10002,0;OR;28/08/2023;58.302.506/0001-35;0,0;770,0;770,0;770,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;770,0
10011,0;OR;28/08/2023;61.198.164/0001-60;0,0;903,4;903,4;903,4;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2023;903,4
10012,0;OR;28/08/2023;61.198.164/0001-60;0,0;2968,87;2968,87;2968,87;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2023;2968,87
10013,0;OR;28/08/2023;61.198.164/0001-60;0,0;329,7;329,7;329,7;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2023;329,7
10015,0;OR;28/08/2023;61.198.164/0001-60;0,0;415,95;415,95;415,95;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2023;415,95
10019,0;OR;28/08/2023;61.198.164/0001-60;0,0;1145,47;1145,47;1145,47;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2023;1145,47
10020,0;OR;28/08/2023;61.198.164/0001-60;0,0;13441,06;13441,06;13441,06;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2023;13441,06
10021,0;OR;28/08/2023;61.198.164/0001-60;0,0;593,51;593,51;593,51;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2023;593,51
10022,0;OR;28/08/2023;61.198.164/0001-60;0,0;6312,06;6312,06;6312,06;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2023;6312,06
10023,0;OR;28/08/2023;61.198.164/0001-60;0,0;1073,1;1073,1;1073,1;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2023;1073,1
10024,0;OR;28/08/2023;61.198.164/0001-60;0,0;2448,43;2448,43;2448,43;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2023;2448,43
10025,0;OR;28/08/2023;61.198.164/0001-60;0,0;575,53;575,53;575,53;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2023;575,53
10026,0;OR;28/08/2023;61.198.164/0001-60;0,0;1105,16;1105,16;1105,16;3.3.90.39.96;000132/22;PREGÃO PRESENCIAL;2023;1105,16
10027,0;OR;28/08/2023;61.198.164/0001-60;0,0;3487,32;3487,32;3487,32;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2023;3487,32
10028,0;OR;28/08/2023;61.198.164/0001-60;0,0;1295,15;1295,15;1295,15;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2023;1295,15
10029,0;OR;28/08/2023;61.198.164/0001-60;0,0;905,11;905,11;905,11;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2023;905,11
10326,0;OR;29/08/2023;40.399.440/0001-88;0,0;4500,0;4500,0;4500,0;3.3.90.30.01;000096/22;PREGÃO PRESENCIAL;2023;4500,0
10327,0;OR;29/08/2023;40.399.440/0001-88;0,0;2470,0;2470,0;2470,0;3.3.90.30.01;000096/22;PREGÃO PRESENCIAL;2023;2470,0
10330,0;OR;29/08/2023;18.426.259/0001-64;0,0;908,6;908,6;908,6;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;908,6
10331,0;OR;29/08/2023;18.426.259/0001-64;0,0;177,0;177,0;177,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;177,0
10332,0;OR;29/08/2023;18.426.259/0001-64;0,0;318,6;318,6;318,6;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;318,6
10333,0;OR;29/08/2023;18.426.259/0001-64;0,0;82,6;82,6;82,6;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;82,6
10334,0;OR;29/08/2023;18.426.259/0001-64;0,0;212,4;212,4;212,4;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;212,4
10336,0;GL;30/08/2023;13.482.516/0001-61;0,0;4798,0;4798,0;4798,0;4.4.90.52.12;000065/23;PREGÃO PRESENCIAL;2023;4798,0
10337,0;OR;30/08/2023;40.399.440/0001-88;0,0;1550,0;1550,0;1550,0;3.3.90.30.01;000096/22;PREGÃO PRESENCIAL;2023;1550,0
10338,0;OR;30/08/2023;40.399.440/0001-88;0,0;2890,0;2890,0;2890,0;3.3.90.30.01;000096/22;PREGÃO PRESENCIAL;2023;2890,0
10339,0;OR;30/08/2023;40.399.440/0001-88;0,0;10230,0;10230,0;10230,0;3.3.90.30.01;000096/22;PREGÃO PRESENCIAL;2023;10230,0
10340,0;OR;30/08/2023;40.399.440/0001-88;0,0;6620,0;6620,0;6620,0;3.3.90.30.01;000096/22;PREGÃO PRESENCIAL;2023;6620,0
10341,0;OR;30/08/2023;28.075.966/0001-07;0,0;4722,5;4722,5;0,0;3.3.90.30.16;000091/22;PREGÃO PRESENCIAL;2023;4722,5
10342,0;OR;30/08/2023;10.601.629/0001-40;0,0;1500,0;1500,0;1500,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;1500,0
10343,0;OR;30/08/2023;10.601.629/0001-40;0,0;750,0;750,0;750,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;750,0
10344,0;OR;30/08/2023;10.601.629/0001-40;0,0;300,0;300,0;300,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;300,0
10345,0;OR;30/08/2023;10.601.629/0001-40;0,0;300,0;300,0;300,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;300,0
10346,0;OR;30/08/2023;10.601.629/0001-40;0,0;150,0;150,0;150,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;150,0
10347,0;OR;30/08/2023;24.400.297/0001-40;0,0;787,9;787,9;787,9;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;787,9
10349,0;OR;30/08/2023;24.400.297/0001-40;0,0;745,5;745,5;745,5;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;745,5
10350,0;OR;30/08/2023;24.400.297/0001-40;0,0;367,2;367,2;367,2;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;367,2
10351,0;OR;30/08/2023;24.400.297/0001-40;0,0;415,8;415,8;415,8;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;415,8
10352,0;OR;30/08/2023;24.400.297/0001-40;0,0;407,9;407,9;407,9;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;407,9
10353,0;OR;30/08/2023;24.400.297/0001-40;0,0;128,7;128,7;128,7;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;128,7
10354,0;OR;30/08/2023;24.400.297/0001-40;0,0;207,9;207,9;207,9;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;207,9
10355,0;OR;30/08/2023;24.400.297/0001-40;0,0;725,6;725,6;725,6;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;725,6
10356,0;OR;30/08/2023;24.400.297/0001-40;0,0;133,6;133,6;133,6;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;133,6
10357,0;OR;30/08/2023;24.400.297/0001-40;0,0;544,5;544,5;544,5;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;544,5
10358,0;OR;30/08/2023;24.400.297/0001-40;0,0;357,4;357,4;357,4;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;357,4
10359,0;OR;30/08/2023;24.400.297/0001-40;0,0;387,1;387,1;387,1;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;387,1
10360,0;OR;30/08/2023;24.400.297/0001-40;0,0;417,75;417,75;417,75;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;417,75
10361,0;OR;30/08/2023;24.400.297/0001-40;0,0;128,7;128,7;128,7;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;128,7
10362,0;OR;30/08/2023;24.400.297/0001-40;0,0;386,1;386,1;386,1;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;386,1
10363,0;OR;30/08/2023;24.400.297/0001-40;0,0;133,6;133,6;133,6;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;133,6
10364,0;OR;30/08/2023;24.400.297/0001-40;0,0;92,15;92,15;92,15;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;92,15
10365,0;OR;30/08/2023;24.400.297/0001-40;0,0;390,0;390,0;390,0;3.3.90.39.19;000109/22;PREGÃO PRESENCIAL;2023;390,0
10366,0;OR;30/08/2023;07.452.833/0004-85;0,0;253,79;253,79;253,79;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;253,79
10367,0;OR;30/08/2023;07.452.833/0004-85;0,0;1292,21;1292,21;1292,21;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;1292,21
10368,0;OR;30/08/2023;07.452.833/0004-85;0,0;342,51;342,51;342,51;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;342,51
10369,0;OR;30/08/2023;07.452.833/0004-85;0,0;848,96;848,96;848,96;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;848,96
10370,0;OR;30/08/2023;07.452.833/0004-85;0,0;1123,36;1123,36;1123,36;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;1123,36
10371,0;OR;30/08/2023;07.452.833/0004-85;0,0;133,09;133,09;133,09;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;133,09
10372,0;OR;30/08/2023;07.452.833/0004-85;0,0;1114,95;1114,95;1114,95;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;1114,95
10373,0;OR;30/08/2023;07.452.833/0004-85;0,0;2486,91;2486,91;2486,91;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;2486,91
10374,0;OR;30/08/2023;07.452.833/0004-85;0,0;1448,7;1448,7;1448,7;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;1448,7
10375,0;GL;30/08/2023;21.375.524/0001-37;0,0;2764,77;2764,77;2764,77;4.4.90.51.91;000077/22;OBRA CONVITE;2023;2764,77
10376,0;OR;30/08/2023;07.452.833/0004-85;0,0;2617,7;2617,7;2617,7;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;2617,7
10377,0;OR;30/08/2023;07.452.833/0004-85;0,0;1488,03;1488,03;1488,03;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;1488,03
10378,0;OR;30/08/2023;07.452.833/0004-85;0,0;1001,61;1001,61;1001,61;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;1001,61
10379,0;OR;30/08/2023;40.399.440/0001-88;0,0;7220,0;7220,0;7220,0;3.3.90.30.01;000096/22;PREGÃO PRESENCIAL;2023;7220,0
10381,0;OR;30/08/2023;40.399.440/0001-88;0,0;7200,0;7200,0;7200,0;3.3.90.30.01;000096/22;PREGÃO PRESENCIAL;2023;7200,0
10383,0;OR;30/08/2023;28.075.966/0001-07;0,0;1000,5;1000,5;0,0;3.3.90.30.16;000091/22;PREGÃO PRESENCIAL;2023;1000,5
10384,0;OR;30/08/2023;28.075.966/0001-07;0,0;3234,5;3234,5;0,0;3.3.90.30.16;000091/22;PREGÃO PRESENCIAL;2023;3234,5
10386,0;OR;30/08/2023;28.075.966/0001-07;0,0;4722,5;4722,5;0,0;3.3.90.30.16;000091/22;PREGÃO PRESENCIAL;2023;4722,5
10387,0;OR;30/08/2023;28.075.966/0001-07;0,0;1322,3;1322,3;0,0;3.3.90.30.16;000091/22;PREGÃO PRESENCIAL;2023;1322,3
10388,0;GL;31/08/2023;28.823.667/0001-03;0,0;981,74;981,74;981,74;3.3.90.30.14;000080/23;DISPENSA;2023;981,74
10389,0;GL;31/08/2023;28.823.667/0001-03;0,0;3028,97;3028,97;3028,97;3.3.90.30.14;000080/23;DISPENSA;2023;3028,97
10391,0;GL;31/08/2023;28.823.667/0001-03;0,0;1627,23;1627,23;1627,23;3.3.90.30.14;000080/23;DISPENSA;2023;1627,23
10392,0;OR;31/08/2023;07.452.833/0004-85;0,0;608,39;608,39;608,39;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;608,39
10393,0;OR;31/08/2023;07.452.833/0004-85;0,0;863,6;863,6;863,6;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;863,6
10394,0;OR;31/08/2023;07.452.833/0004-85;0,0;506,75;506,75;506,75;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;506,75
10395,0;OR;31/08/2023;15.436.517/0001-03;0,0;235,0;235,0;235,0;3.3.90.30.09;000121/22;DISPENSA;2023;235,0
10396,0;OR;31/08/2023;07.452.833/0004-85;0,0;498,42;498,42;498,42;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;498,42
10397,0;OR;31/08/2023;07.452.833/0004-85;0,0;446,59;446,59;446,59;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;446,59
10398,0;OR;31/08/2023;07.452.833/0004-85;0,0;922,22;922,22;922,22;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;922,22
10399,0;OR;31/08/2023;07.452.833/0004-85;0,0;121,28;121,28;121,28;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;121,28
10401,0;OR;31/08/2023;07.452.833/0004-85;0,0;563,0;563,0;563,0;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;563,0
10404,0;OR;31/08/2023;07.452.833/0004-85;0,0;1814,98;1814,98;1814,98;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;1814,98
10405,0;OR;31/08/2023;07.452.833/0004-85;0,0;338,03;338,03;338,03;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;338,03
10406,0;OR;31/08/2023;07.452.833/0004-85;0,0;1730,87;1730,87;1730,87;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;1730,87
10407,0;OR;31/08/2023;07.452.833/0004-85;0,0;870,23;870,23;870,23;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;870,23
10409,0;OR;31/08/2023;07.452.833/0004-85;0,0;1181,25;1181,25;1181,25;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;1181,25
10411,0;OR;31/08/2023;07.452.833/0004-85;0,0;1759,8;1759,8;1759,8;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;1759,8
10412,0;OR;31/08/2023;07.452.833/0004-85;0,0;2902,86;2902,86;2902,86;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;2902,86
10413,0;OR;31/08/2023;07.452.833/0004-85;0,0;3048,71;3048,71;3048,71;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;3048,71
10414,0;OR;31/08/2023;07.452.833/0004-85;0,0;2875,12;2875,12;2875,12;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;2875,12
10415,0;OR;31/08/2023;07.452.833/0004-85;0,0;2803,32;2803,32;2803,32;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;2803,32
10416,0;OR;31/08/2023;07.452.833/0004-85;0,0;1554,5;1554,5;1554,5;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;1554,5
10417,0;OR;31/08/2023;07.452.833/0004-85;0,0;2440,72;2440,72;2440,72;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;2440,72
10418,0;OR;31/08/2023;07.452.833/0004-85;0,0;1101,89;1101,89;1101,89;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;1101,89
10419,0;OR;31/08/2023;07.452.833/0004-85;0,0;1494,37;1494,37;1494,37;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;1494,37
10420,0;OR;31/08/2023;07.452.833/0004-85;0,0;2740,76;2740,76;2740,76;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;2740,76
10421,0;OR;31/08/2023;07.452.833/0004-85;0,0;1532,52;1532,52;1532,52;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;1532,52
10422,0;OR;31/08/2023;09.506.003/0001-76;0,0;27217,28;27217,28;27217,28;3.3.90.39.74;000135/21;PREGÃO PRESENCIAL;2023;27217,28
10423,0;OR;31/08/2023;07.452.833/0004-85;0,0;5816,45;5816,45;5816,45;3.3.90.30.01;000078/23;PREGÃO PRESENCIAL;2023;5816,45
10424,0;OR;31/08/2023;43.151.453/0001-21;0,0;5788,0;5788,0;5788,0;3.3.90.39.74;000135/21;PREGÃO PRESENCIAL;2023;5788,0
10425,0;GL;31/08/2023;28.823.667/0001-03;0,0;5400,0;5400,0;5400,0;4.4.90.52.10;000080/23;DISPENSA;2023;5400,0
10426,0;OR;31/08/2023;43.151.453/0001-21;0,0;8526,74;8526,74;8526,74;3.3.90.39.74;000135/21;PREGÃO PRESENCIAL;2023;8526,74
10427,0;OR;31/08/2023;26.711.213/0001-15;0,0;11155,92;11155,92;11155,92;3.3.90.39.74;000135/21;PREGÃO PRESENCIAL;2023;11155,92
10428,0;GL;31/08/2023;28.823.667/0001-03;0,0;573,0;573,0;573,0;4.4.90.52.24;000080/23;DISPENSA;2023;573,0
10429,0;OR;31/08/2023;28.823.667/0001-03;0,0;489,9;489,9;489,9;3.3.90.30.22;000080/23;DISPENSA;2023;489,9
10430,0;GL;31/08/2023;28.823.667/0001-03;0,0;4925,0;4925,0;4925,0;4.4.90.52.42;000080/23;DISPENSA;2023;4925,0
10437,0;GL;01/09/2023;35.156.681/0001-66;0,0;14144,0;11111,28;11111,28;4.4.90.51.91;000017/23;OBRA TOMADA;2023;14144,0
10438,0;GL;01/09/2023;35.156.681/0001-66;0,0;238856,0;187640,92;187640,92;4.4.90.51.91;000017/23;OBRA TOMADA;2023;238856,0
10462,0;OR;01/09/2023;05.825.127/0001-63;0,0;360,0;360,0;360,0;3.3.90.30.07;000066/23;PREGÃO PRESENCIAL;2023;360,0
10463,0;OR;01/09/2023;05.825.127/0001-63;0,0;270,0;270,0;270,0;3.3.90.30.07;000066/23;PREGÃO PRESENCIAL;2023;270,0
10464,0;OR;01/09/2023;05.825.127/0001-63;0,0;360,0;360,0;360,0;3.3.90.30.07;000066/23;PREGÃO PRESENCIAL;2023;360,0
10465,0;OR;01/09/2023;05.825.127/0001-63;0,0;900,0;900,0;900,0;3.3.90.30.07;000066/23;PREGÃO PRESENCIAL;2023;900,0
10466,0;OR;01/09/2023;05.825.127/0001-63;0,0;3600,0;3600,0;3600,0;3.3.90.30.07;000066/23;PREGÃO PRESENCIAL;2023;3600,0
10467,0;OR;01/09/2023;16.834.600/0001-95;0,0;399,9;399,9;399,9;3.3.90.30.07;000146/22;DISPENSA;2023;399,9
10469,0;OR;01/09/2023;16.834.600/0001-95;0,0;3014,84;3014,84;3014,84;3.3.90.30.07;000146/22;DISPENSA;2023;3014,84
10470,0;OR;01/09/2023;16.834.600/0001-95;0,0;1911,79;1911,79;1911,79;3.3.90.30.07;000146/22;DISPENSA;2023;1911,79
10471,0;OR;01/09/2023;16.834.600/0001-95;0,0;1189,83;1189,83;1189,83;3.3.90.30.07;000146/22;DISPENSA;2023;1189,83
10472,0;GL;01/09/2023;30.725.878/0001-55;0,0;1650,0;1650,0;1650,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;1650,0
10473,0;GL;01/09/2023;30.725.878/0001-55;0,0;825,0;825,0;825,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;825,0
10474,0;OR;01/09/2023;05.825.127/0001-63;0,0;360,0;360,0;360,0;3.3.90.30.07;000066/23;PREGÃO PRESENCIAL;2023;360,0
10475,0;GL;01/09/2023;30.725.878/0001-55;0,0;330,0;330,0;330,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;330,0
10476,0;GL;01/09/2023;30.725.878/0001-55;0,0;330,0;330,0;330,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;330,0
10477,0;GL;01/09/2023;30.725.878/0001-55;0,0;165,0;165,0;165,0;3.3.90.30.07;000026/23;PREGÃO PRESENCIAL;2023;165,0
10478,0;OR;01/09/2023;16.834.600/0001-95;0,0;5010,02;5010,02;5010,02;3.3.90.30.07;000146/22;DISPENSA;2023;5010,02
10495,0;OR;04/09/2023;20.596.400/0001-19;0,0;30000,0;30000,0;30000,0;3.3.90.39.16;000021/22;PREGÃO PRESENCIAL;2023;30000,0
10498,0;OR;04/09/2023;05.531.665/0001-45;0,0;2771,71;2771,71;2771,71;3.3.90.39.99;000108/22;PREGÃO PRESENCIAL;2023;2771,71
10499,0;OR;04/09/2023;05.531.665/0001-45;0,0;2305,67;2305,67;2305,67;3.3.90.39.99;000108/22;PREGÃO PRESENCIAL;2023;2305,67
10500,0;OR;04/09/2023;05.531.665/0001-45;0,0;2305,67;2305,67;2305,67;3.3.90.39.99;000108/22;PREGÃO PRESENCIAL;2023;2305,67
10501,0;OR;04/09/2023;05.531.665/0001-45;0,0;1545,29;1545,29;1545,29;3.3.90.39.99;000108/22;PREGÃO PRESENCIAL;2023;1545,29
10502,0;OR;04/09/2023;05.531.665/0001-45;0,0;2305,67;2305,67;2305,67;3.3.90.39.99;000108/22;PREGÃO PRESENCIAL;2023;2305,67
10503,0;OR;04/09/2023;05.531.665/0001-45;0,0;2820,77;2820,77;2820,77;3.3.90.39.99;000108/22;PREGÃO PRESENCIAL;2023;2820,77
10504,0;OR;04/09/2023;05.531.665/0001-45;0,0;2305,67;2305,67;2305,67;3.3.90.39.99;000108/22;PREGÃO PRESENCIAL;2023;2305,67
10505,0;OR;04/09/2023;05.531.665/0001-45;0,0;981,14;981,14;981,14;3.3.90.39.99;000108/22;PREGÃO PRESENCIAL;2023;981,14
10506,0;OR;04/09/2023;05.531.665/0001-45;0,0;564,15;564,15;564,15;3.3.90.39.99;000108/22;PREGÃO PRESENCIAL;2023;564,15
10563,0;OR;04/09/2023;25.337.112/0001-63;0,0;1200,0;1200,0;1200,0;3.3.90.39.19;000133/22;PREGÃO PRESENCIAL;2023;1200,0
10564,0;OR;04/09/2023;25.337.112/0001-63;0,0;1600,0;1600,0;1600,0;3.3.90.39.19;000133/22;PREGÃO PRESENCIAL;2023;1600,0
10565,0;OR;04/09/2023;25.337.112/0001-63;0,0;900,0;900,0;900,0;3.3.90.39.19;000133/22;PREGÃO PRESENCIAL;2023;900,0
10566,0;OR;04/09/2023;25.337.112/0001-63;0,0;1400,0;1400,0;1400,0;3.3.90.39.19;000133/22;PREGÃO PRESENCIAL;2023;1400,0
